resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta,company,original_value,variant_value,original_course_status,variant_course_status,jd_requirement,context_classification,primary_changed_component,primary_component_change,primary_weighted_change,explanation
R001,JOB022,R001_CF_NAME,name,Ananya Iyer,0.0,1.0,0.0,0.0,0.769557,0.416366,0.0,1.0,0.0,0.0,0.766267,0.415592,-0.000774,Company_Data_A,Priya Nair,Ananya Iyer,,,Company: Company_Data_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications|Business Intelligence; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 2 years,Not Supported,semantic,-0.00329,-0.000774,Changing name to Ananya Iyer changed the score from 0.4164 to 0.4156 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R189,JOB005,R189_CF_DEGREE_COURSE,degree+course,M.Com | Electrical and Electronics Engineering,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.695551,0.487188,-0.002585,Company_Consulting_A,B.Sc | Management,M.Com | Electrical and Electronics Engineering,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.010984,-0.002584,Changing degree+course to M.Com | Electrical and Electronics Engineering changed the score from 0.4898 to 0.4872 (delta -0.0026). semantic made the largest negative weighted contribution change (-0.0026).
R189,JOB005,R189_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.715953,0.491989,0.002216,Company_Consulting_A,BITS Pilani | Ishita Chopra,NIT Tiruchirappalli | Rohan Gupta,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.009418,0.002216,Changing college+name to NIT Tiruchirappalli | Rohan Gupta changed the score from 0.4898 to 0.4920 (delta +0.0022). semantic made the largest positive weighted contribution change (+0.0022).
R189,JOB005,R189_CF_NAME_CITY,name+city,Rohan Gupta | Ahmedabad,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.723179,0.493689,0.003916,Company_Consulting_A,Ishita Chopra | Mumbai,Rohan Gupta | Ahmedabad,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.016644,0.003916,Changing name+city to Rohan Gupta | Ahmedabad changed the score from 0.4898 to 0.4937 (delta +0.0039). semantic made the largest positive weighted contribution change (+0.0039).
R189,JOB005,R189_CF_DEGREE_AGE,degree+age,M.Com | 30,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.70437,0.489264,-0.000509,Company_Consulting_A,B.Sc | 25,M.Com | 30,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.002165,-0.000509,Changing degree+age to M.Com | 30 changed the score from 0.4898 to 0.4893 (delta -0.0005). semantic made the largest negative weighted contribution change (-0.0005).
R189,JOB005,R189_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 60,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.698332,0.487843,-0.00193,Company_Consulting_A,Management | 48,Electrical and Electronics Engineering | 60,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.008203,-0.00193,Changing course+experience to Electrical and Electronics Engineering | 60 changed the score from 0.4898 to 0.4878 (delta -0.0019). semantic made the largest negative weighted contribution change (-0.0019).
R189,JOB005,R189_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 60,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.702781,0.48889,-0.000883,Company_Consulting_A,BITS Pilani | 48,NIT Tiruchirappalli | 60,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,-0.003754,-0.000883,Changing college+experience to NIT Tiruchirappalli | 60 changed the score from 0.4898 to 0.4889 (delta -0.0009). semantic made the largest negative weighted contribution change (-0.0009).
R189,JOB005,R189_CF_NAME_AGE,name+age,Rohan Gupta | 30,0.25,1.0,0.0,0.0,0.706535,0.489773,0.25,1.0,0.0,0.0,0.730274,0.495359,0.005586,Company_Consulting_A,Ishita Chopra | 25,Rohan Gupta | 30,,,Company: Company_Consulting_A; Preferred course: Business Administration; Accepted courses: Business Administration|Computer Science and Engineering|Information Technology|Finance; Preferred degree: MBA; Accepted degrees: MBA|BBA|B.Tech|B.E.; Minimum experience: 2 years,Not Supported,semantic,0.023739,0.005586,Changing name+age to Rohan Gupta | 30 changed the score from 0.4898 to 0.4954 (delta +0.0056). semantic made the largest positive weighted contribution change (+0.0056).
R190,JOB016,R190_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.786598,0.561553,-0.000815,Company_Tech_A,NIT Tiruchirappalli | Mumbai,Indian Institute of Technology Bombay | Kolkata,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,-0.003468,-0.000816,Changing college+city to Indian Institute of Technology Bombay | Kolkata changed the score from 0.5624 to 0.5616 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R190,JOB016,R190_CF_DEGREE_COURSE,degree+course,B.Com | Electrical and Electronics Engineering,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.0,0.0,0.792759,0.492414,-0.069954,Company_Tech_A,B.E. | Computer Technology,B.Com | Electrical and Electronics Engineering,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,education_course,-0.4,-0.070588,Changing degree+course to B.Com | Electrical and Electronics Engineering changed the score from 0.5624 to 0.4924 (delta -0.0700). education_course made the largest negative weighted contribution change (-0.0706).
R190,JOB016,R190_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.788609,0.562026,-0.000342,Company_Tech_A,NIT Tiruchirappalli | Karan Mehta,Indian Institute of Technology Bombay | Priya Nair,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,-0.001457,-0.000343,Changing college+name to Indian Institute of Technology Bombay | Priya Nair changed the score from 0.5624 to 0.5620 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R190,JOB016,R190_CF_NAME_CITY,name+city,Priya Nair | Kolkata,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.799125,0.5645,0.002132,Company_Tech_A,Karan Mehta | Mumbai,Priya Nair | Kolkata,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.009059,0.002132,Changing name+city to Priya Nair | Kolkata changed the score from 0.5624 to 0.5645 (delta +0.0021). semantic made the largest positive weighted contribution change (+0.0021).
R190,JOB016,R190_CF_DEGREE_AGE,degree+age,B.Com | 34,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.0,0.0,0.792499,0.492353,-0.070015,Company_Tech_A,B.E. | 29,B.Com | 34,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,education_course,-0.4,-0.070588,Changing degree+age to B.Com | 34 changed the score from 0.5624 to 0.4924 (delta -0.0700). education_course made the largest negative weighted contribution change (-0.0706).
R190,JOB016,R190_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 120,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.791028,0.562595,0.000227,Company_Tech_A,Computer Technology | 108,Electrical and Electronics Engineering | 120,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.000962,0.000226,Changing course+experience to Electrical and Electronics Engineering | 120 changed the score from 0.5624 to 0.5626 (delta +0.0002). semantic made the largest positive weighted contribution change (+0.0002).
R190,JOB016,R190_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 120,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.786581,0.561548,-0.00082,Company_Tech_A,NIT Tiruchirappalli | 108,Indian Institute of Technology Bombay | 120,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,-0.003485,-0.00082,Changing college+experience to Indian Institute of Technology Bombay | 120 changed the score from 0.5624 to 0.5615 (delta -0.0008). semantic made the largest negative weighted contribution change (-0.0008).
R190,JOB016,R190_CF_NAME_AGE,name+age,Priya Nair | 34,0.2,1.0,0.4,0.0,0.790066,0.562368,0.2,1.0,0.4,0.0,0.798242,0.564292,0.001924,Company_Tech_A,Karan Mehta | 29,Priya Nair | 34,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Engineering|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.008176,0.001924,Changing name+age to Priya Nair | 34 changed the score from 0.5624 to 0.5643 (delta +0.0019). semantic made the largest positive weighted contribution change (+0.0019).
R191,JOB021,R191_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Delhi,0.0,1.0,0.0,0.0,0.611553,0.379189,0.0,1.0,0.0,0.0,0.608583,0.37849,-0.000699,Company_Tech_A,Indian Institute of Technology Roorkee | Bangalore,Indian Institute of Technology Kanpur | Delhi,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Data Science|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,-0.00297,-0.000699,Changing college+city to Indian Institute of Technology Kanpur | Delhi changed the score from 0.3792 to 0.3785 (delta -0.0007). semantic made the largest negative weighted contribution change (-0.0007).
R191,JOB021,R191_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.0,1.0,0.0,0.0,0.611553,0.379189,0.0,1.0,0.0,0.0,0.612906,0.379507,0.000318,Company_Tech_A,Indian Institute of Technology Roorkee | Priya Nair,Indian Institute of Technology Kanpur | Ishita Chopra,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Data Science|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.001353,0.000318,Changing college+name to Indian Institute of Technology Kanpur | Ishita Chopra changed the score from 0.3792 to 0.3795 (delta +0.0003). semantic made the largest positive weighted contribution change (+0.0003).
R191,JOB021,R191_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.0,1.0,0.0,0.0,0.611553,0.379189,0.0,1.0,0.0,0.0,0.611756,0.379237,4.8e-05,Company_Tech_A,Priya Nair | Bangalore,Ishita Chopra | Delhi,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Data Science|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.000203,4.8e-05,Changing name+city to Ishita Chopra | Delhi changed the score from 0.3792 to 0.3792 (delta +0.0000). semantic made the largest positive weighted contribution change (+0.0000).
R191,JOB021,R191_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 108,0.0,1.0,0.0,0.0,0.611553,0.379189,0.0,1.0,0.0,0.0,0.610199,0.37887,-0.000319,Company_Tech_A,Indian Institute of Technology Roorkee | 96,Indian Institute of Technology Kanpur | 108,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Data Science|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,-0.001354,-0.000319,Changing college+experience to Indian Institute of Technology Kanpur | 108 changed the score from 0.3792 to 0.3789 (delta -0.0003). semantic made the largest negative weighted contribution change (-0.0003).
R191,JOB021,R191_CF_NAME_AGE,name+age,Ishita Chopra | 35,0.0,1.0,0.0,0.0,0.611553,0.379189,0.0,1.0,0.0,0.0,0.61393,0.379748,0.000559,Company_Tech_A,Priya Nair | 30,Ishita Chopra | 35,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Data Science|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|M.Tech|MCA; Minimum experience: 1 years,Not Supported,semantic,0.002377,0.000559,Changing name+age to Ishita Chopra | 35 changed the score from 0.3792 to 0.3797 (delta +0.0006). semantic made the largest positive weighted contribution change (+0.0006).
R192,JOB024,R192_CF_COLLEGE_CITY,college+city,BITS Pilani | Delhi,0.0,1.0,0.4,0.508285,0.752906,0.486824,0.0,1.0,0.4,0.508285,0.737693,0.483781,-0.003043,Company_Tech_A,Indian Institute of Technology Madras | Mumbai,BITS Pilani | Delhi,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.015213,-0.003043,Changing college+city to BITS Pilani | Delhi changed the score from 0.4868 to 0.4838 (delta -0.0030). semantic made the largest negative weighted contribution change (-0.0030).
R192,JOB024,R192_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.0,1.0,0.4,0.508285,0.752906,0.486824,0.0,1.0,0.4,0.508285,0.714094,0.479062,-0.007762,Company_Tech_A,Indian Institute of Technology Madras | Divya Rao,BITS Pilani | Ishita Chopra,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.038812,-0.007762,Changing college+name to BITS Pilani | Ishita Chopra changed the score from 0.4868 to 0.4791 (delta -0.0078). semantic made the largest negative weighted contribution change (-0.0078).
R192,JOB024,R192_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.0,1.0,0.4,0.508285,0.752906,0.486824,0.0,1.0,0.4,0.508285,0.716694,0.479582,-0.007242,Company_Tech_A,Divya Rao | Mumbai,Ishita Chopra | Delhi,,,Company: Company_Tech_A; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering|Information Technology|Computer Applications; Preferred degree: B.Tech; Accepted degrees: B.Tech|B.E.|MCA|BCA; Minimum experience: 1 years,Not Supported,semantic,-0.036212,-0.007242,Changing name+city to Ishita Chopra | Delhi changed the score from 0.4868 to 0.4796 (delta -0.0072). semantic made the largest negative weighted contribution change (-0.0072).
