resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score,score_delta,abs_delta,direction,context_classification,magnitude_category,audit_signal,primary_changed_component,high_magnitude_direct_proxy,any_decision_flip,flip_direction,base_selected_0.55,variant_selected_0.55,decision_flip_0.55,base_selected_0.6,variant_selected_0.6,decision_flip_0.6,base_selected_0.65,variant_selected_0.65,decision_flip_0.65
R180,JOB024,R180_CF_CITY,city,Chennai,0.476201,0.475937,-0.000264,0.000264,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R180,JOB024,R180_CF_AGE,age,42,0.476201,0.477502,0.001301,0.001301,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R181,JOB007,R181_CF_NAME,name,Priya Nair,0.701831,0.70253,0.000699,0.000699,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R181,JOB007,R181_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.701831,0.700232,-0.001599,0.001599,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R181,JOB007,R181_CF_CITY,city,Hyderabad,0.701831,0.702558,0.000727,0.000727,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R181,JOB007,R181_CF_AGE,age,32,0.701831,0.701831,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,True,True,False,True,True,False
R182,JOB023,R182_CF_NAME,name,Ananya Iyer,0.482672,0.472997,-0.009675,0.009675,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R182,JOB023,R182_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.482672,0.475966,-0.006706,0.006706,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R182,JOB023,R182_CF_CITY,city,Hyderabad,0.482672,0.480642,-0.00203,0.00203,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R182,JOB023,R182_CF_AGE,age,37,0.482672,0.4812,-0.001472,0.001472,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R183,JOB020,R183_CF_NAME,name,Ishita Chopra,0.410994,0.407505,-0.003489,0.003489,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R183,JOB020,R183_CF_COLLEGE,college,BITS Pilani,0.410994,0.405786,-0.005208,0.005208,Score Decreased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R183,JOB020,R183_CF_CITY,city,Bangalore,0.410994,0.407478,-0.003516,0.003516,Score Decreased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R183,JOB020,R183_CF_AGE,age,38,0.410994,0.408753,-0.002241,0.002241,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R184,JOB009,R184_CF_NAME,name,Arjun Sharma,0.449681,0.449448,-0.000233,0.000233,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R184,JOB009,R184_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.449681,0.447901,-0.00178,0.00178,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R184,JOB009,R184_CF_CITY,city,Bangalore,0.449681,0.450152,0.000471,0.000471,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R184,JOB009,R184_CF_AGE,age,33,0.449681,0.449681,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R185,JOB020,R185_CF_NAME,name,Aditya Verma,0.410655,0.408485,-0.00217,0.00217,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R185,JOB020,R185_CF_COLLEGE,college,Indian Institute of Technology Guwahati,0.410655,0.404983,-0.005672,0.005672,Score Decreased,Not Supported,Very High,Potentially Unsupported Proxy — Very High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R185,JOB020,R185_CF_CITY,city,Mumbai,0.410655,0.408664,-0.001991,0.001991,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R185,JOB020,R185_CF_AGE,age,40,0.410655,0.409303,-0.001352,0.001352,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R186,JOB003,R186_CF_NAME,name,Neha Kapoor,0.401229,0.404659,0.00343,0.00343,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R186,JOB003,R186_CF_COLLEGE,college,Indian Institute of Technology Madras,0.401229,0.40369,0.002461,0.002461,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R186,JOB003,R186_CF_CITY,city,Chennai,0.401229,0.402739,0.00151,0.00151,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R186,JOB003,R186_CF_AGE,age,38,0.401229,0.402411,0.001182,0.001182,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R187,JOB003,R187_CF_NAME,name,Vikram Reddy,0.486806,0.488377,0.001571,0.001571,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R187,JOB003,R187_CF_COLLEGE,college,Indian Institute of Technology Madras,0.486806,0.488041,0.001235,0.001235,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R187,JOB003,R187_CF_CITY,city,Chennai,0.486806,0.487266,0.00046,0.00046,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R187,JOB003,R187_CF_AGE,age,41,0.486806,0.486806,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R188,JOB019,R188_CF_NAME,name,Vikram Reddy,0.391078,0.388892,-0.002186,0.002186,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R188,JOB019,R188_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,0.391078,0.392149,0.001071,0.001071,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R188,JOB019,R188_CF_CITY,city,Hyderabad,0.391078,0.392876,0.001798,0.001798,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R188,JOB019,R188_CF_AGE,age,49,0.391078,0.391078,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R189,JOB005,R189_CF_NAME,name,Rohan Gupta,0.489773,0.495359,0.005586,0.005586,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R189,JOB005,R189_CF_COLLEGE,college,NIT Tiruchirappalli,0.489773,0.48889,-0.000883,0.000883,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R189,JOB005,R189_CF_CITY,city,Ahmedabad,0.489773,0.488327,-0.001446,0.001446,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R189,JOB005,R189_CF_AGE,age,30,0.489773,0.489773,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R190,JOB016,R190_CF_NAME,name,Priya Nair,0.562368,0.564292,0.001924,0.001924,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R190,JOB016,R190_CF_COLLEGE,college,Indian Institute of Technology Bombay,0.562368,0.561548,-0.00082,0.00082,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R190,JOB016,R190_CF_CITY,city,Kolkata,0.562368,0.562614,0.000246,0.000246,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R190,JOB016,R190_CF_AGE,age,34,0.562368,0.562368,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R191,JOB021,R191_CF_NAME,name,Ishita Chopra,0.379189,0.379748,0.000559,0.000559,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R191,JOB021,R191_CF_COLLEGE,college,Indian Institute of Technology Kanpur,0.379189,0.37887,-0.000319,0.000319,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R191,JOB021,R191_CF_CITY,city,Delhi,0.379189,0.378707,-0.000482,0.000482,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R191,JOB021,R191_CF_AGE,age,35,0.379189,0.379189,0.0,0.0,No Change,Not Supported,Low,No Material Change,skills,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R192,JOB024,R192_CF_NAME,name,Ishita Chopra,0.486824,0.480809,-0.006015,0.006015,Score Decreased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R192,JOB024,R192_CF_COLLEGE,college,BITS Pilani,0.486824,0.485435,-0.001389,0.001389,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R192,JOB024,R192_CF_CITY,city,Delhi,0.486824,0.484826,-0.001998,0.001998,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R192,JOB024,R192_CF_AGE,age,34,0.486824,0.488142,0.001318,0.001318,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R193,JOB001,R193_CF_NAME,name,Arjun Sharma,0.566921,0.565194,-0.001727,0.001727,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R193,JOB001,R193_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.566921,0.569455,0.002534,0.002534,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R193,JOB001,R193_CF_CITY,city,Mumbai,0.566921,0.568781,0.00186,0.00186,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R193,JOB001,R193_CF_AGE,age,33,0.566921,0.570022,0.003101,0.003101,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R194,JOB004,R194_CF_NAME,name,Neha Kapoor,0.559429,0.55543,-0.003999,0.003999,Score Decreased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R194,JOB004,R194_CF_COLLEGE,college,Indian Institute of Technology Delhi,0.559429,0.557734,-0.001695,0.001695,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R194,JOB004,R194_CF_CITY,city,Chennai,0.559429,0.558935,-0.000494,0.000494,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R194,JOB004,R194_CF_AGE,age,32,0.559429,0.55933,-9.9e-05,9.9e-05,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,True,True,False,False,False,False,False,False,False
R195,JOB006,R195_CF_NAME,name,Karan Mehta,0.496559,0.494144,-0.002415,0.002415,Score Decreased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R195,JOB006,R195_CF_COLLEGE,college,Indian Institute of Technology Madras,0.496559,0.498054,0.001495,0.001495,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R195,JOB006,R195_CF_CITY,city,Hyderabad,0.496559,0.496995,0.000436,0.000436,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R195,JOB006,R195_CF_AGE,age,35,0.496559,0.500446,0.003887,0.003887,Score Increased,Not Supported,High,Potentially Unsupported Proxy — High,semantic,True,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R196,JOB012,R196_CF_NAME,name,Vikram Reddy,0.529509,0.530252,0.000743,0.000743,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R196,JOB012,R196_CF_COLLEGE,college,Indian Institute of Technology Madras,0.529509,0.531085,0.001576,0.001576,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R196,JOB012,R196_CF_CITY,city,Ahmedabad,0.529509,0.529939,0.00043,0.00043,Score Increased,Not Supported,Low,Potentially Unsupported Proxy — Low,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
R196,JOB012,R196_CF_AGE,age,30,0.529509,0.531646,0.002137,0.002137,Score Increased,Not Supported,Moderate,Potentially Unsupported Proxy — Moderate,semantic,False,False,No Decision Flip,False,False,False,False,False,False,False,False,False
