resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score
R150,JOB005,R150_CF_DEGREE_COURSE,degree+course,M.Tech | Civil Engineering,0.488393,0.488649
R150,JOB005,R150_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.488393,0.488409
R150,JOB005,R150_CF_NAME_CITY,name+city,Neha Kapoor | Delhi,0.488393,0.488179
R150,JOB005,R150_CF_DEGREE_AGE,degree+age,M.Tech | 33,0.488393,0.488561
R150,JOB005,R150_CF_COURSE_EXPERIENCE,course+experience,Civil Engineering | 60,0.488393,0.486993
R150,JOB005,R150_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 60,0.488393,0.487917
R150,JOB005,R150_CF_NAME_AGE,name+age,Neha Kapoor | 33,0.488393,0.488377
R151,JOB010,R151_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Mumbai,0.469054,0.46879
R151,JOB010,R151_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Vikram Reddy,0.469054,0.472261
R151,JOB010,R151_CF_NAME_CITY,name+city,Vikram Reddy | Mumbai,0.469054,0.469672
R151,JOB010,R151_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 108,0.469054,0.468965
R151,JOB010,R151_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.469054,0.469846
R152,JOB010,R152_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Chennai,0.471933,0.472428
R152,JOB010,R152_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Vikram Reddy,0.471933,0.471526
R152,JOB010,R152_CF_NAME_CITY,name+city,Vikram Reddy | Chennai,0.471933,0.474279
R152,JOB010,R152_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 108,0.471933,0.471077
R152,JOB010,R152_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.471933,0.472612
R153,JOB022,R153_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Pune,0.515884,0.5093
R153,JOB022,R153_CF_DEGREE_COURSE,degree+course,LLM | Mechanical Engineering,0.515884,0.442883
R153,JOB022,R153_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.515884,0.508534
R153,JOB022,R153_CF_NAME_CITY,name+city,Rohan Gupta | Pune,0.515884,0.511733
R153,JOB022,R153_CF_DEGREE_AGE,degree+age,LLM | 36,0.515884,0.444602
R153,JOB022,R153_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 120,0.515884,0.513071
R153,JOB022,R153_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 120,0.515884,0.508952
R153,JOB022,R153_CF_NAME_AGE,name+age,Rohan Gupta | 36,0.515884,0.512704
R154,JOB013,R154_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Ahmedabad,0.404757,0.404673
R154,JOB013,R154_CF_DEGREE_COURSE,degree+course,Diploma | Commerce,0.404757,0.480852
R154,JOB013,R154_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.404757,0.400936
R154,JOB013,R154_CF_NAME_CITY,name+city,Priya Nair | Ahmedabad,0.404757,0.402669
R154,JOB013,R154_CF_DEGREE_AGE,degree+age,Diploma | 36,0.404757,0.411611
R154,JOB013,R154_CF_COURSE_EXPERIENCE,course+experience,Commerce | 108,0.404757,0.480359
R154,JOB013,R154_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 108,0.404757,0.406685
R154,JOB013,R154_CF_NAME_AGE,name+age,Priya Nair | 36,0.404757,0.403552
R155,JOB013,R155_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Kolkata,0.491422,0.488933
R155,JOB013,R155_CF_DEGREE_COURSE,degree+course,M.Com | Electronics & Communication,0.491422,0.471243
R155,JOB013,R155_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.491422,0.488794
R155,JOB013,R155_CF_NAME_CITY,name+city,Ananya Iyer | Kolkata,0.491422,0.488656
R155,JOB013,R155_CF_DEGREE_AGE,degree+age,M.Com | 34,0.491422,0.472235
R155,JOB013,R155_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 60,0.491422,0.490872
R155,JOB013,R155_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 60,0.491422,0.489287
R155,JOB013,R155_CF_NAME_AGE,name+age,Ananya Iyer | 34,0.491422,0.489111
R156,JOB015,R156_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Delhi,0.473368,0.473979
R156,JOB015,R156_CF_DEGREE_COURSE,degree+course,B.E. | Law,0.473368,0.402989
R156,JOB015,R156_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.473368,0.473849
R156,JOB015,R156_CF_NAME_CITY,name+city,Arjun Sharma | Delhi,0.473368,0.472791
R156,JOB015,R156_CF_DEGREE_AGE,degree+age,B.E. | 38,0.473368,0.402812
R156,JOB015,R156_CF_COURSE_EXPERIENCE,course+experience,Law | 144,0.473368,0.473577
R156,JOB015,R156_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 144,0.473368,0.474561
R156,JOB015,R156_CF_NAME_AGE,name+age,Arjun Sharma | 38,0.473368,0.473128
R157,JOB011,R157_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Mumbai,0.560383,0.559009
R157,JOB011,R157_CF_DEGREE_COURSE,degree+course,B.Com | Law,0.560383,0.488978
R157,JOB011,R157_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.560383,0.558818
R157,JOB011,R157_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.560383,0.559811
R157,JOB011,R157_CF_DEGREE_AGE,degree+age,B.Com | 40,0.560383,0.559566
R157,JOB011,R157_CF_COURSE_EXPERIENCE,course+experience,Law | 108,0.560383,0.489795
R157,JOB011,R157_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 108,0.560383,0.559144
R157,JOB011,R157_CF_NAME_AGE,name+age,Aditya Verma | 40,0.560383,0.559981
R158,JOB009,R158_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Mumbai,0.657818,0.65818
R158,JOB009,R158_CF_DEGREE_COURSE,degree+course,B.Sc | Human Resources,0.657818,0.516553
R158,JOB009,R158_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.657818,0.656801
R158,JOB009,R158_CF_NAME_CITY,name+city,Neha Kapoor | Mumbai,0.657818,0.656287
R158,JOB009,R158_CF_DEGREE_AGE,degree+age,B.Sc | 41,0.657818,0.58723
R158,JOB009,R158_CF_COURSE_EXPERIENCE,course+experience,Human Resources | 108,0.657818,0.587152
R158,JOB009,R158_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.657818,0.657861
R158,JOB009,R158_CF_NAME_AGE,name+age,Neha Kapoor | 41,0.657818,0.656001
R159,JOB001,R159_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,0.467569,0.468157
R159,JOB001,R159_CF_DEGREE_COURSE,degree+course,B.Sc | Human Resources,0.467569,0.468299
R159,JOB001,R159_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.467569,0.465603
R159,JOB001,R159_CF_NAME_CITY,name+city,Neha Kapoor | Pune,0.467569,0.460631
R159,JOB001,R159_CF_DEGREE_AGE,degree+age,B.Sc | 32,0.467569,0.470136
R159,JOB001,R159_CF_COURSE_EXPERIENCE,course+experience,Human Resources | 63,0.467569,0.467867
R159,JOB001,R159_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 63,0.467569,0.468018
R159,JOB001,R159_CF_NAME_AGE,name+age,Neha Kapoor | 32,0.467569,0.46069
R160,JOB016,R160_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Hyderabad,0.622568,0.623709
R160,JOB016,R160_CF_DEGREE_COURSE,degree+course,BBA | Electrical and Electronics Engineering,0.622568,0.481797
R160,JOB016,R160_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Karan Mehta,0.622568,0.621947
R160,JOB016,R160_CF_NAME_CITY,name+city,Karan Mehta | Hyderabad,0.622568,0.622685
R160,JOB016,R160_CF_DEGREE_AGE,degree+age,BBA | 35,0.622568,0.551683
R160,JOB016,R160_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 70,0.622568,0.551511
R160,JOB016,R160_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 70,0.622568,0.623109
R160,JOB016,R160_CF_NAME_AGE,name+age,Karan Mehta | 35,0.622568,0.621997
R161,JOB011,R161_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Ahmedabad,0.574578,0.57726
R161,JOB011,R161_CF_DEGREE_COURSE,degree+course,B.A | Computer Engineering,0.574578,0.50399
R161,JOB011,R161_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.574578,0.577078
R161,JOB011,R161_CF_NAME_CITY,name+city,Divya Rao | Ahmedabad,0.574578,0.57572
R161,JOB011,R161_CF_DEGREE_AGE,degree+age,B.A | 30,0.574578,0.50399
R161,JOB011,R161_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 48,0.574578,0.574456
R161,JOB011,R161_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 48,0.574578,0.57651
R161,JOB011,R161_CF_NAME_AGE,name+age,Divya Rao | 30,0.574578,0.575104
R162,JOB009,R162_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Kolkata,0.44846,0.448693
R162,JOB009,R162_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.44846,0.448724
R162,JOB009,R162_CF_NAME_CITY,name+city,Rohan Gupta | Kolkata,0.44846,0.448778
R162,JOB009,R162_CF_DEGREE_AGE,degree+age,Bachelor | 34,0.44846,0.379975
R162,JOB009,R162_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 60,0.44846,0.448976
R162,JOB009,R162_CF_NAME_AGE,name+age,Rohan Gupta | 34,0.44846,0.449155
R163,JOB014,R163_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Bangalore,0.429824,0.430789
R163,JOB014,R163_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.429824,0.429886
R163,JOB014,R163_CF_NAME_CITY,name+city,Ananya Iyer | Bangalore,0.429824,0.429235
R163,JOB014,R163_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 61,0.429824,0.430527
R163,JOB014,R163_CF_NAME_AGE,name+age,Ananya Iyer | 34,0.429824,0.429223
R164,JOB010,R164_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Delhi,0.472364,0.479001
R164,JOB010,R164_CF_DEGREE_COURSE,degree+course,MBA | Electronics,0.472364,0.409528
R164,JOB010,R164_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.472364,0.473102
R164,JOB010,R164_CF_NAME_CITY,name+city,Ananya Iyer | Delhi,0.472364,0.475867
R164,JOB010,R164_CF_DEGREE_AGE,degree+age,MBA | 32,0.472364,0.480619
R164,JOB010,R164_CF_COURSE_EXPERIENCE,course+experience,Electronics | 63,0.472364,0.407679
R164,JOB010,R164_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 63,0.472364,0.47985
R164,JOB010,R164_CF_NAME_AGE,name+age,Ananya Iyer | 32,0.472364,0.477186
R165,JOB015,R165_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Mumbai,0.480826,0.482992
R165,JOB015,R165_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.480826,0.478884
R165,JOB015,R165_CF_NAME_CITY,name+city,Ishita Chopra | Mumbai,0.480826,0.481431
R165,JOB015,R165_CF_COURSE_EXPERIENCE,course+experience,Electronics | 144,0.480826,0.410187
R165,JOB015,R165_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 144,0.480826,0.48366
R165,JOB015,R165_CF_NAME_AGE,name+age,Ishita Chopra | 41,0.480826,0.482609
R166,JOB023,R166_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Pune,0.48694,0.48469
R166,JOB023,R166_CF_DEGREE_COURSE,degree+course,BCA | Sociology,0.48694,0.415603
R166,JOB023,R166_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Aditya Verma,0.48694,0.481695
R166,JOB023,R166_CF_NAME_CITY,name+city,Aditya Verma | Pune,0.48694,0.481641
R166,JOB023,R166_CF_DEGREE_AGE,degree+age,BCA | 39,0.48694,0.414984
R166,JOB023,R166_CF_COURSE_EXPERIENCE,course+experience,Sociology | 84,0.48694,0.486811
R166,JOB023,R166_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 84,0.48694,0.484398
R166,JOB023,R166_CF_NAME_AGE,name+age,Aditya Verma | 39,0.48694,0.481194
R167,JOB012,R167_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,0.544032,0.546156
R167,JOB012,R167_CF_DEGREE_COURSE,degree+course,M.Tech | Electrical Engineering,0.544032,0.55846
R167,JOB012,R167_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.544032,0.548801
R167,JOB012,R167_CF_NAME_CITY,name+city,Aditya Verma | Pune,0.544032,0.545413
R167,JOB012,R167_CF_DEGREE_AGE,degree+age,M.Tech | 31,0.544032,0.544032
R167,JOB012,R167_CF_COURSE_EXPERIENCE,course+experience,Electrical Engineering | 27,0.544032,0.55846
R167,JOB012,R167_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 27,0.544032,0.547801
R167,JOB012,R167_CF_NAME_AGE,name+age,Aditya Verma | 31,0.544032,0.546344
R168,JOB023,R168_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.540334,0.538372
R168,JOB023,R168_CF_DEGREE_COURSE,degree+course,M.Sc | Data Science,0.540334,0.402268
R168,JOB023,R168_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.540334,0.535567
R168,JOB023,R168_CF_NAME_CITY,name+city,Neha Kapoor | Ahmedabad,0.540334,0.536372
R168,JOB023,R168_CF_DEGREE_AGE,degree+age,M.Sc | 46,0.540334,0.471386
R168,JOB023,R168_CF_COURSE_EXPERIENCE,course+experience,Data Science | 132,0.540334,0.470156
R168,JOB023,R168_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 132,0.540334,0.5397
R168,JOB023,R168_CF_NAME_AGE,name+age,Neha Kapoor | 46,0.540334,0.535665
R169,JOB024,R169_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Kolkata,0.484432,0.481614
R169,JOB024,R169_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.484432,0.478414
R169,JOB024,R169_CF_NAME_CITY,name+city,Vikram Reddy | Kolkata,0.484432,0.479664
R169,JOB024,R169_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 32,0.484432,0.427984
R169,JOB024,R169_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 60,0.484432,0.483235
R169,JOB024,R169_CF_NAME_AGE,name+age,Vikram Reddy | 32,0.484432,0.48195
R170,JOB015,R170_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Delhi,0.47279,0.472567
R170,JOB015,R170_CF_DEGREE_COURSE,degree+course,LLM | Economics,0.47279,0.402094
R170,JOB015,R170_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Vikram Reddy,0.47279,0.47261
R170,JOB015,R170_CF_NAME_CITY,name+city,Vikram Reddy | Delhi,0.47279,0.472408
R170,JOB015,R170_CF_DEGREE_AGE,degree+age,LLM | 37,0.47279,0.402202
R170,JOB015,R170_CF_COURSE_EXPERIENCE,course+experience,Economics | 144,0.47279,0.472682
R170,JOB015,R170_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 144,0.47279,0.472959
R170,JOB015,R170_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.47279,0.473029
R171,JOB023,R171_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Delhi,0.482871,0.474479
R171,JOB023,R171_CF_DEGREE_COURSE,degree+course,Diploma | Biotechnology,0.482871,0.40299
R171,JOB023,R171_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.482871,0.47572
R171,JOB023,R171_CF_NAME_CITY,name+city,Rohan Gupta | Delhi,0.482871,0.481072
R171,JOB023,R171_CF_DEGREE_AGE,degree+age,Diploma | 37,0.482871,0.408603
R171,JOB023,R171_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 84,0.482871,0.478927
R171,JOB023,R171_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 84,0.482871,0.476209
R171,JOB023,R171_CF_NAME_AGE,name+age,Rohan Gupta | 37,0.482871,0.482335
R172,JOB022,R172_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Mumbai,0.629248,0.628639
R172,JOB022,R172_CF_DEGREE_COURSE,degree+course,M.Com | Finance,0.629248,0.487115
R172,JOB022,R172_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.629248,0.62898
R172,JOB022,R172_CF_NAME_CITY,name+city,Priya Nair | Mumbai,0.629248,0.629126
R172,JOB022,R172_CF_DEGREE_AGE,degree+age,M.Com | 36,0.629248,0.558014
R172,JOB022,R172_CF_COURSE_EXPERIENCE,course+experience,Finance | 120,0.629248,0.557703
R172,JOB022,R172_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 120,0.629248,0.628524
R172,JOB022,R172_CF_NAME_AGE,name+age,Priya Nair | 36,0.629248,0.629019
R173,JOB001,R173_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Pune,0.490202,0.49085
R173,JOB001,R173_CF_DEGREE_COURSE,degree+course,B.E. | Criminology,0.490202,0.402831
R173,JOB001,R173_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.490202,0.483017
R173,JOB001,R173_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.490202,0.490379
R173,JOB001,R173_CF_DEGREE_AGE,degree+age,B.E. | 36,0.490202,0.496579
R173,JOB001,R173_CF_COURSE_EXPERIENCE,course+experience,Criminology | 108,0.490202,0.399659
R173,JOB001,R173_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 108,0.490202,0.488914
R173,JOB001,R173_CF_NAME_AGE,name+age,Ishita Chopra | 36,0.490202,0.486132
R174,JOB015,R174_CF_COLLEGE_CITY,college+city,BITS Pilani | Pune,0.476471,0.47752
R174,JOB015,R174_CF_DEGREE_COURSE,degree+course,B.Tech | Computer Technology,0.476471,0.403304
R174,JOB015,R174_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.476471,0.477201
R174,JOB015,R174_CF_NAME_CITY,name+city,Ishita Chopra | Pune,0.476471,0.4774
R174,JOB015,R174_CF_DEGREE_AGE,degree+age,B.Tech | 39,0.476471,0.402863
R174,JOB015,R174_CF_COURSE_EXPERIENCE,course+experience,Computer Technology | 144,0.476471,0.476985
R174,JOB015,R174_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 144,0.476471,0.47737
R174,JOB015,R174_CF_NAME_AGE,name+age,Ishita Chopra | 39,0.476471,0.477226
R175,JOB014,R175_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Ahmedabad,0.47995,0.474965
R175,JOB014,R175_CF_DEGREE_COURSE,degree+course,B.Sc | Hospitality Management,0.47995,0.407327
R175,JOB014,R175_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.47995,0.480863
R175,JOB014,R175_CF_NAME_CITY,name+city,Arjun Sharma | Ahmedabad,0.47995,0.480221
R175,JOB014,R175_CF_DEGREE_AGE,degree+age,B.Sc | 39,0.47995,0.409082
R175,JOB014,R175_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 84,0.47995,0.476684
R175,JOB014,R175_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 84,0.47995,0.476975
R175,JOB014,R175_CF_NAME_AGE,name+age,Arjun Sharma | 39,0.47995,0.48184
R176,JOB024,R176_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Kolkata,0.382547,0.380586
R176,JOB024,R176_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.382547,0.380663
R176,JOB024,R176_CF_NAME_CITY,name+city,Aditya Verma | Kolkata,0.382547,0.380177
R176,JOB024,R176_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.382547,0.380924
R176,JOB024,R176_CF_NAME_AGE,name+age,Aditya Verma | 38,0.382547,0.380464
R177,JOB009,R177_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Bangalore,0.405788,0.406296
R177,JOB009,R177_CF_DEGREE_COURSE,degree+course,BBA | Information Technology,0.405788,0.477415
R177,JOB009,R177_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Neha Kapoor,0.405788,0.405017
R177,JOB009,R177_CF_NAME_CITY,name+city,Neha Kapoor | Bangalore,0.405788,0.405906
R177,JOB009,R177_CF_DEGREE_AGE,degree+age,BBA | 42,0.405788,0.406856
R177,JOB009,R177_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 132,0.405788,0.476901
R177,JOB009,R177_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 132,0.405788,0.406009
R177,JOB009,R177_CF_NAME_AGE,name+age,Neha Kapoor | 42,0.405788,0.405666
R178,JOB025,R178_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Delhi,0.620253,0.619983
R178,JOB025,R178_CF_DEGREE_COURSE,degree+course,BBA | Management,0.620253,0.559764
R178,JOB025,R178_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.620253,0.621042
R178,JOB025,R178_CF_NAME_CITY,name+city,Vikram Reddy | Delhi,0.620253,0.6209
R178,JOB025,R178_CF_DEGREE_AGE,degree+age,BBA | 40,0.620253,0.619764
R178,JOB025,R178_CF_COURSE_EXPERIENCE,course+experience,Management | 120,0.620253,0.560253
R178,JOB025,R178_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 120,0.620253,0.620149
R178,JOB025,R178_CF_NAME_AGE,name+age,Vikram Reddy | 40,0.620253,0.621033
R179,JOB008,R179_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Mumbai,0.484205,0.485045
R179,JOB008,R179_CF_DEGREE_COURSE,degree+course,Bachelor | Computer Science,0.484205,0.484368
R179,JOB008,R179_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.484205,0.48575
R179,JOB008,R179_CF_NAME_CITY,name+city,Divya Rao | Mumbai,0.484205,0.486294
R179,JOB008,R179_CF_DEGREE_AGE,degree+age,Bachelor | 33,0.484205,0.484087
